,Turn,Civ1,Civ2,Relation,Value,Cable
0,313,Germany,Korea,Diplomatic Stance,neutral,We professed that transactions between us and the Koreans are these days neutral
0,313,Korea,Kathmandu,Diplomatic Stance,friendly,We announced that transactions between us and Kathmandu are currently friendly
0,314,Morocco,Inca,Diplomatic Stance,friendly,Our relations with the Incas at present are friendly
0,315,Songhai,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans at present are friendly
0,315,Morocco,Germany,Diplomatic Stance,friendly,A friendly manner with the Germans is what we claim
0,315,Songhai,Korea,Diplomatic Stance,friendly,The Songhai professed that proceedings between the Songhai and the Koreans are these days friendly
0,315,Morocco,Korea,Diplomatic Stance,deceptive,Our popular posture with regard to the Koreans is likely deceptive
0,315,Korea,Yerevan,Diplomatic Stance,friendly,A friendly manner with Yerevan is what we declare
0,316,Songhai,Korea,Diplomatic Stance,friendly,Our relations with the Koreans of late are friendly
0,316,Morocco,Songhai,Diplomatic Stance,friendly,Our advertised position in regard to the Songhai is likely friendly
0,316,Morocco,Inca,Diplomatic Stance,friendly,The Moroccans disclosed that dealings between the Moroccans and the Incas are at present friendly
0,316,Korea,Songhai,Diplomatic Stance,friendly,We published that proceedings between us and the Songhai are now friendly
0,316,Korea,Germany,Diplomatic Stance,hostile,We are showing a hostile position toward the Germans
0,316,Songhai,Yerevan,Diplomatic Stance,neutral,Our reputed position as regards Yerevan seems neutral
0,317,Songhai,Kathmandu,Diplomatic Stance,friendly, A friendly attitude with Kathmandu is what we assert
0,317,Germany,Budapest,Diplomatic Stance,neutral,Our advertised stance regarding Budapest seems neutral
0,318,Songhai,Inca,Diplomatic Stance,friendly,We are displaying a friendly manner toward the Incas
0,318,Germany,Korea,Diplomatic Stance,hostile,The Germans are exhibiting a hostile position toward the Koreans
0,318,Morocco,Kyzyl,Diplomatic Stance,neutral,A neutral stance with Kyzyl is what we affirm
0,319,Songhai,Germany,Diplomatic Stance,friendly,A friendly posture with the Germans is what we profess
0,319,Germany,Korea,Diplomatic Stance,hostile,We published that relations between us and the Koreans are currently hostile
0,321,Germany,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans currently are friendly
0,321,Germany,Kathmandu,Diplomatic Stance,neutral,A neutral manner with Kathmandu is what we affirm
0,323,Songhai,Korea,Diplomatic Stance,friendly,We are exhibiting a friendly disposition toward the Koreans
0,323,Korea,Inca,Diplomatic Stance,guarded,Our relations with the Incas at present are guarded
0,324,Songhai,Morocco,Diplomatic Stance,friendly,Our professed stance toward the Moroccans appears friendly
0,324,Morocco,Korea,Diplomatic Stance,neutral,Our open feeling in regard to the Koreans is likely neutral
0,324,Korea,Morocco,Diplomatic Stance,deceptive,Our open diplomacy in regard to the Moroccans appears deceptive
0,325,Morocco,Inca,Diplomatic Stance,friendly,A friendly attitude with the Incas is what we maintain
0,325,Germany,Songhai,Diplomatic Stance,deceptive,Our relations with the Songhai of late are deceptive
0,325,Germany,Inca,Diplomatic Stance,friendly,We are showing a friendly position toward the Incas
0,325,Morocco,Inca,Diplomatic Stance,friendly,The Moroccans popular stance with respect to the Incas seems friendly
0,325,Korea,Germany,Diplomatic Stance,hostile,Our professed stance regarding the Germans feels hostile
0,326,Inca,Songhai,Diplomatic Stance,friendly,We are exhibiting a friendly posture toward the Songhai
0,326,Inca,Korea,Diplomatic Stance,neutral,We are taking a neutral position toward the Koreans
0,327,Songhai,Inca,Diplomatic Stance,friendly,A friendly stance with the Incas is what we affirm
0,327,Songhai,Florence,Diplomatic Stance,neutral,We announced that relations between us and Florence are currently neutral
0,327,Korea,Singapore,Diplomatic Stance,friendly,A friendly posture with Singapore is what we claim
0,329,Songhai,Germany,Diplomatic Stance,friendly,Our relations with the Germans currently are friendly
0,330,Songhai,Korea,Diplomatic Stance,friendly,Our reputed diplomacy vis-à-vis the Koreans looks friendly
0,330,Korea,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai of late are friendly
0,330,Inca,Kathmandu,Diplomatic Stance,friendly,Our professed policy regarding Kathmandu seems friendly
0,330,Morocco,Florence,Diplomatic Stance,aggressive,An aggressive stance with Florence is what we declare
0,330,Germany,Mombasa,Diplomatic Stance,friendly,We professed that relations between us and Mombasa are now friendly
0,331,Inca,Germany,Diplomatic Stance,friendly,We are taking a friendly disposition toward the Germans
0,332,Songhai,Morocco,Diplomatic Stance,friendly,Our popular stance toward the Moroccans looks friendly
0,332,Inca,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai of late are friendly
0,332,Germany,Budapest,Diplomatic Stance,neutral,Our relations with Budapest now are neutral
0,333,Songhai,Inca,Diplomatic Stance,friendly,The Songhai proclaimed that proceedings between the Songhai and the Incas are at present friendly
0,333,Germany,Inca,Diplomatic Stance,friendly,We disclosed that matters between us and the Incas are these days friendly
0,333,Inca,Korea,Diplomatic Stance,neutral,We are showing a neutral attitude toward the Koreans
0,334,Morocco,Germany,Diplomatic Stance,friendly,The Moroccans relations with the Germans currently are friendly
0,334,Korea,Germany,Diplomatic Stance,hostile,We are displaying a hostile attitude toward the Germans
0,334,Inca,Singapore,Diplomatic Stance,neutral,Our popular policy as regards Singapore appears neutral
0,334,Morocco,Kathmandu,Diplomatic Stance,friendly,We are taking a friendly disposition toward Kathmandu
0,335,Morocco,Songhai,Diplomatic Stance,neutral,The Moroccans professed position as regards the Songhai appears neutral
0,335,Germany,Korea,Diplomatic Stance,neutral,The Germans are showing a neutral manner toward the Koreans
0,335,Germany,Morocco,Diplomatic Stance,friendly,A friendly manner with the Moroccans is what we maintain
0,335,Inca,Morocco,Diplomatic Stance,friendly,The Incas announced stance toward the Moroccans feels friendly
0,335,Germany,Singapore,Diplomatic Stance,protective,We are displaying a protective disposition toward Singapore
0,335,Germany,Yerevan,Diplomatic Stance,protective,We are displaying a protective attitude toward Yerevan
0,336,Morocco,Inca,Diplomatic Stance,friendly,Our relations with the Incas these days are friendly
0,336,Korea,Morocco,Diplomatic Stance,deceptive,We published that dealings between us and the Moroccans are presently deceptive
0,336,Songhai,Singapore,Diplomatic Stance,neutral,A neutral disposition with Singapore is what we avow
0,337,Songhai,Korea,Diplomatic Stance,friendly,We professed that proceedings between us and the Koreans are of late friendly
0,337,Korea,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai at present are friendly
0,337,Songhai,Florence,Diplomatic Stance,neutral,A neutral stance with Florence is what we avow
0,337,Inca,Bogota,Diplomatic Stance,neutral,Our relations with Bogota these days are neutral
0,338,Songhai,Germany,Diplomatic Stance,friendly,Our announced policy toward the Germans feels friendly
0,338,Inca,Morocco,Diplomatic Stance,friendly,We disclosed that dealings between us and the Moroccans are at present friendly
0,339,Korea,Yerevan,Diplomatic Stance,friendly,Our public feeling with regard to Yerevan seems friendly
0,340,Morocco,Florence,Diplomatic Stance,friendly,A friendly position with Florence is what we claim
0,341,Inca,Germany,Diplomatic Stance,friendly,Our outward policy as regards the Germans feels friendly
0,341,Germany,Songhai,Diplomatic Stance,deceptive,Our outward posture vis-à-vis the Songhai appears deceptive
0,341,Inca,Ife,Diplomatic Stance,neutral,We professed that dealings between us and Ife are now neutral
0,342,Morocco,Korea,Diplomatic Stance,neutral,Our relations with the Koreans currently are neutral
0,342,Germany,Morocco,Diplomatic Stance,friendly,We are showing a friendly disposition toward the Moroccans
0,343,Inca,Songhai,Diplomatic Stance,deceptive,A deceptive posture with the Songhai is what we claim
0,343,Inca,Korea,Diplomatic Stance,neutral,We are taking a neutral attitude toward the Koreans
0,343,Morocco,Germany,Diplomatic Stance,friendly,Our relations with the Germans presently are friendly
0,343,Korea,Inca,Diplomatic Stance,guarded,A guarded manner with the Incas is what we state
0,343,Korea,Germany,Diplomatic Stance,hostile,Our relations with the Germans of late are hostile
0,343,Songhai,Budapest,Diplomatic Stance,neutral,Our reputed stance toward Budapest appears neutral
0,343,Germany,Mombasa,Diplomatic Stance,friendly,We are taking a friendly attitude toward Mombasa
0,343,Korea,Kyzyl,Diplomatic Stance,friendly,A friendly posture with Kyzyl is what we assert
0,344,Songhai,Korea,Diplomatic Stance,friendly,Our relations with the Koreans now are friendly
0,344,Morocco,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai now are friendly
0,344,Germany,Songhai,Diplomatic Stance,deceptive,A deceptive disposition with the Songhai is what the Germans claim
0,344,Korea,Inca,Diplomatic Stance,guarded,A guarded disposition with the Incas is what we maintain
0,344,Korea,Germany,Diplomatic Stance,hostile,Our outward stance as regards the Germans looks hostile
0,345,Morocco,Korea,Diplomatic Stance,neutral,The Moroccans disclosed that affairs between the Moroccans and the Koreans are now neutral
0,345,Germany,Songhai,Diplomatic Stance,deceptive,We published that transactions between us and the Songhai are currently deceptive
0,345,Inca,Singapore,Diplomatic Stance,neutral,A neutral position with Singapore is what we profess
0,345,Morocco,Yerevan,Diplomatic Stance,friendly,We are taking a friendly attitude toward Yerevan
0,345,Germany,Yerevan,Diplomatic Stance,friendly,Our announced stance as regards Yerevan feels friendly
0,345,Korea,Kathmandu,Diplomatic Stance,friendly,A friendly attitude with Kathmandu is what we avow
0,346,Songhai,Inca,Diplomatic Stance,friendly,Our advertised position concerning the Incas is likely friendly
0,346,Germany,Inca,Diplomatic Stance,friendly,The Germans public position as regards the Incas looks friendly
0,346,Songhai,Morocco,Diplomatic Stance,friendly,We are displaying a friendly attitude toward the Moroccans
0,346,Germany,Ife,Diplomatic Stance,friendly,We announced that transactions between us and Ife are at present friendly
0,347,Morocco,Inca,Diplomatic Stance,friendly,Our relations with the Incas of late are friendly
0,347,Songhai,Florence,Diplomatic Stance,neutral,A neutral attitude with Florence is what we state
0,347,Songhai,Panama City,Diplomatic Stance,friendly,A friendly disposition with Panama City is what we profess
0,347,Germany,Singapore,Diplomatic Stance,neutral,We are taking a neutral disposition toward Singapore
0,347,Germany,Florence,Diplomatic Stance,friendly,Our reputed stance regarding Florence looks friendly
0,347,Germany,Budapest,Diplomatic Stance,neutral,Our advertised policy on the subject of Budapest feels neutral
0,349,Songhai,Morocco,Diplomatic Stance,friendly,A friendly posture with the Moroccans is what we profess
0,349,Morocco,Ife,Diplomatic Stance,friendly,We are showing a friendly disposition toward Ife
0,350,Morocco,Germany,Diplomatic Stance,friendly,We disclosed that dealings between us and the Germans are these days friendly
0,350,Germany,Songhai,Diplomatic Stance,guarded,We are taking a guarded disposition toward the Songhai
0,350,Inca,Budapest,Diplomatic Stance,neutral,We disclosed that affairs between us and Budapest are presently neutral
0,350,Germany,Bogota,Diplomatic Stance,friendly,Our relations with Bogota these days are friendly
0,350,Korea,Florence,Diplomatic Stance,friendly,We disclosed that proceedings between us and Florence are these days friendly
0,350,Korea,Budapest,Diplomatic Stance,friendly,We announced that relations between us and Budapest are these days friendly
0,351,Germany,Inca,Diplomatic Stance,friendly,The Germans disclosed that matters between the Germans and the Incas are currently friendly
0,351,Songhai,Korea,Diplomatic Stance,friendly,Our relations with the Koreans these days are friendly
0,351,Korea,Songhai,Diplomatic Stance,friendly,We announced that affairs between us and the Songhai are of late friendly
0,351,Korea,Panama City,Diplomatic Stance,protective,We are taking a protective attitude toward Panama City
0,351,Korea,Yerevan,Diplomatic Stance,friendly,We announced that relations between us and Yerevan are currently friendly
0,352,Germany,Korea,Diplomatic Stance,neutral,The Germans professed stance as regards the Koreans appears neutral
0,352,Morocco,Korea,Diplomatic Stance,neutral,Our popular feeling in regard to the Koreans appears neutral
0,352,Morocco,Panama City,Diplomatic Stance,neutral,We are taking a neutral posture toward Panama City
0,353,Germany,Songhai,Diplomatic Stance,guarded,A guarded disposition with the Songhai is what the Germans avow
0,353,Korea,Germany,Diplomatic Stance,hostile,Our relations with the Germans now are hostile
